CO_MES,SETOR,UF,PAIS,BLOCO,FOB,Quant
8,OPORANI,PR,Venezuela,América do Sul,0.233367,0.044224
8,OPORANI,PR,Vietnã,Ásia (Exclusive Oriente Médio),0.612665,1.07895
8,OPORANI,PR,África do Sul,África,0.105651,0.152007
8,OPORANI,PR,Índia,Ásia (Exclusive Oriente Médio),0.356333,0.012
8,OPORANI,RJ,Antígua e Barbuda,América Central e Caribe,0.001715,0.000443
8,OPORANI,RJ,Bahamas,América Central e Caribe,0.001523,0.000512
8,OPORANI,RJ,Bangladesh,Ásia (Exclusive Oriente Médio),0.000336,0.000117
8,OPORANI,RJ,Bélgica,União Europeia - UE,0.000326,5.8e-05
8,OPORANI,RJ,Camarões,África,0.026937,0.024502
8,OPORANI,RJ,China,Ásia (Exclusive Oriente Médio),0.000262,4.5e-05
8,OPORANI,RJ,Chipre,União Europeia - UE,0.000631,0.000303
8,OPORANI,RJ,Croácia,União Europeia - UE,0.000375,0.00162
8,OPORANI,RJ,Estados Unidos,América do Norte,0.463071,0.404112
8,OPORANI,RJ,Gibraltar,Europa,0.001067,0.000276
8,OPORANI,RJ,Grécia,União Europeia - UE,0.0058130000000000005,0.021644
8,OPORANI,RJ,Holanda,União Europeia - UE,0.000319,9.7e-05
8,OPORANI,RJ,Hong Kong,Ásia (Exclusive Oriente Médio),0.0009310000000000001,0.00029
8,OPORANI,RJ,Japão,Ásia (Exclusive Oriente Médio),0.011054,0.000172
8,OPORANI,RJ,Libéria,África,0.003092,0.000847
8,OPORANI,RJ,Malta,União Europeia - UE,0.001315,0.0004
8,OPORANI,RJ,Malásia,Ásia (Exclusive Oriente Médio),0.001265,0.000396
8,OPORANI,RJ,"Marshall, Ilhas",Oceania,0.00243,0.000648
8,OPORANI,RJ,Martinica,América Central e Caribe,0.00047,0.00017
8,OPORANI,RJ,México,América do Norte,0.000281,0.000114
8,OPORANI,RJ,Noruega,Europa,0.003009,0.0015149999999999999
8,OPORANI,RJ,Panamá,América Central e Caribe,0.0019399999999999999,0.000453
8,OPORANI,RJ,Portugal,União Europeia - UE,0.000971,0.00018899999999999999
8,OPORANI,RJ,Reino Unido,Europa,0.001049,0.00039999999999999996
8,OPORANI,RJ,Singapura,Ásia (Exclusive Oriente Médio),0.001715,0.000665
8,OPORANI,RJ,Vietnã,Ásia (Exclusive Oriente Médio),1.221408,1.201857
8,OPORANI,RN,Austrália,Oceania,0.016716,0.000496
8,OPORANI,RN,Estados Unidos,América do Norte,0.054857,0.012196
8,OPORANI,RO,Chile,América do Sul,0.23396899999999998,0.756943
8,OPORANI,RO,China,Ásia (Exclusive Oriente Médio),0.610059,0.21610400000000002
8,OPORANI,RO,Egito,África,0.03492,0.0258
8,OPORANI,RO,Estados Unidos,América do Norte,0.486764,0.41573
8,OPORANI,RO,Gana,África,0.000665,0.000615
8,OPORANI,RO,Hong Kong,Ásia (Exclusive Oriente Médio),2.5544,1.6e-05
8,OPORANI,RO,Malásia,Ásia (Exclusive Oriente Médio),0.066855,0.11312499999999999
8,OPORANI,RO,Paquistão,Ásia (Exclusive Oriente Médio),0.088438,0.32012
8,OPORANI,RO,Paraguai,América do Sul,0.044168,0.013248000000000001
8,OPORANI,RO,Rússia,Europa,0.012821,0.002327
8,OPORANI,RO,África do Sul,África,0.06690499999999999,0.065111
8,OPORANI,RR,Guiana,América do Sul,0.036693,0.022416
8,OPORANI,RS,Alemanha,União Europeia - UE,0.088195,0.0216
8,OPORANI,RS,Angola,África,0.013431,0.024
8,OPORANI,RS,Argentina,América do Sul,0.373398,0.384645
8,OPORANI,RS,Bahamas,América Central e Caribe,0.000256,8.6e-05
8,OPORANI,RS,Bolívia,América do Sul,0.10749299999999999,0.059496999999999994
8,OPORANI,RS,Bélgica,União Europeia - UE,0.007255,0.010788
8,OPORANI,RS,Canadá,América do Norte,0.703166,0.041745
8,OPORANI,RS,Chile,América do Sul,2.878597,3.849185
8,OPORANI,RS,China,Ásia (Exclusive Oriente Médio),0.096137,0.051032
8,OPORANI,RS,Chipre,União Europeia - UE,0.000234,4e-05
8,OPORANI,RS,Colômbia,América do Sul,0.658317,1.027528
8,OPORANI,RS,Costa Rica,América Central e Caribe,0.027027000000000002,0.014005
8,OPORANI,RS,Costa do Marfim,África,0.041445,0.0765
8,OPORANI,RS,Cuba,América Central e Caribe,0.009675,0.01
8,OPORANI,RS,Equador,América do Sul,0.45659900000000003,0.585001
8,OPORANI,RS,Estados Unidos,América do Norte,11.894078,8.843294
8,OPORANI,RS,Filipinas,Ásia (Exclusive Oriente Médio),0.208998,0.27748
8,OPORANI,RS,Grécia,União Europeia - UE,0.000358,6e-05
8,OPORANI,RS,Guatemala,América Central e Caribe,0.028223,0.012955
8,OPORANI,RS,Holanda,União Europeia - UE,0.146878,0.09879
8,OPORANI,RS,Hong Kong,Ásia (Exclusive Oriente Médio),0.39400100000000005,0.061095
8,OPORANI,RS,Indonésia,Ásia (Exclusive Oriente Médio),0.013113,0.014
8,OPORANI,RS,Japão,Ásia (Exclusive Oriente Médio),0.516871,0.252208
8,OPORANI,RS,Libéria,África,0.002007,0.0007559999999999999
8,OPORANI,RS,Malta,União Europeia - UE,0.000228,7.9e-05
8,OPORANI,RS,Malásia,Ásia (Exclusive Oriente Médio),0.374802,0.3087
8,OPORANI,RS,"Marshall, Ilhas",Oceania,0.0054859999999999996,0.003515
8,OPORANI,RS,México,América do Norte,0.843197,0.1957
8,OPORANI,RS,Nigéria,África,0.211777,0.286
8,OPORANI,RS,Palau,Oceania,0.000913,2.2e-05
8,OPORANI,RS,Panamá,América Central e Caribe,0.076955,0.07028100000000001
8,OPORANI,RS,Paquistão,Ásia (Exclusive Oriente Médio),0.118759,0.5032920000000001
8,OPORANI,RS,Paraguai,América do Sul,0.21980899999999998,0.04497
8,OPORANI,RS,Peru,América do Sul,0.381789,0.2776
8,OPORANI,RS,Portugal,União Europeia - UE,0.00109,0.0012590000000000001
8,OPORANI,RS,Reino Unido,Europa,0.000236,5.5e-05
8,OPORANI,RS,República Dominicana,América Central e Caribe,0.044268,0.042
8,OPORANI,RS,Senegal,África,0.004752,0.00096
8,OPORANI,RS,Singapura,Ásia (Exclusive Oriente Médio),0.000562,0.001155
8,OPORANI,RS,Tailândia,Ásia (Exclusive Oriente Médio),0.198996,0.312
8,OPORANI,RS,Uruguai,América do Sul,0.11519800000000001,0.053000000000000005
8,OPORANI,RS,Vietnã,Ásia (Exclusive Oriente Médio),0.404956,1.306589
8,OPORANI,RS,África do Sul,África,0.240809,0.49500000000000005
8,OPORANI,SC,Alemanha,União Europeia - UE,0.335668,0.096298
8,OPORANI,SC,Angola,África,0.057378,0.06762
8,OPORANI,SC,Argentina,América do Sul,0.323578,0.07033
8,OPORANI,SC,Arábia Saudita,Oriente Médio,0.163296,0.02484
8,OPORANI,SC,Bahamas,América Central e Caribe,0.00044300000000000003,0.00026000000000000003
8,OPORANI,SC,Barbados,América Central e Caribe,0.000658,0.000338
8,OPORANI,SC,Bolívia,América do Sul,0.035904,0.0272
8,OPORANI,SC,Bélgica,União Europeia - UE,0.593642,0.10400000000000001
8,OPORANI,SC,Canadá,América do Norte,0.512016,0.4752
8,OPORANI,SC,Chile,América do Sul,3.558801,5.114578
8,OPORANI,SC,China,Ásia (Exclusive Oriente Médio),0.000416,0.00029
8,OPORANI,SC,Chipre,União Europeia - UE,0.00065,0.00021799999999999999
8,OPORANI,SC,Colômbia,América do Sul,0.442566,0.445153
8,OPORANI,SC,Equador,América do Sul,0.03833,0.06496
8,OPORANI,SC,Estados Unidos,América do Norte,6.529191,3.5012600000000003
8,OPORANI,SC,Filipinas,Ásia (Exclusive Oriente Médio),0.168037,0.35853999999999997
8,OPORANI,SC,França,União Europeia - UE,0.063365,0.1326
8,OPORANI,SC,Grécia,União Europeia - UE,0.000219,7.9e-05
8,OPORANI,SC,Guatemala,América Central e Caribe,0.010443,2e-06
8,OPORANI,SC,Hong Kong,Ásia (Exclusive Oriente Médio),0.023769,0.027163
8,OPORANI,SC,Indonésia,Ásia (Exclusive Oriente Médio),0.119468,0.15421
8,OPORANI,SC,Itália,União Europeia - UE,0.77004,0.252
8,OPORANI,SC,Japão,Ásia (Exclusive Oriente Médio),0.024649,0.044496
8,OPORANI,SC,Libéria,África,0.004881,0.001817
8,OPORANI,SC,Malta,União Europeia - UE,0.001165,0.000416
8,OPORANI,SC,"Marshall, Ilhas",Oceania,0.002404,0.001064
8,OPORANI,SC,México,América do Norte,1.297541,0.244222
8,OPORANI,SC,Noruega,Europa,0.000376,0.000217
8,OPORANI,SC,Panamá,América Central e Caribe,0.001371,0.000566
8,OPORANI,SC,Paraguai,América do Sul,0.000394,2.8e-05
8,OPORANI,SC,Peru,América do Sul,0.145027,0.10173
8,OPORANI,SC,Portugal,União Europeia - UE,0.000379,0.000139
8,OPORANI,SC,República Dominicana,América Central e Caribe,0.124509,0.024
8,OPORANI,SC,Senegal,África,0.017508,0.00276
8,OPORANI,SC,Singapura,Ásia (Exclusive Oriente Médio),0.162206,0.132379
8,OPORANI,SC,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.203838,0.268397
8,OPORANI,SC,Uruguai,América do Sul,0.024592,0.0212
8,OPORANI,SC,Venezuela,América do Sul,0.876441,0.225579
8,OPORANI,SC,Vietnã,Ásia (Exclusive Oriente Médio),1.5054910000000001,2.0269690000000002
8,OPORANI,SC,África do Sul,África,0.065651,0.182
8,OPORANI,SC,Índia,Ásia (Exclusive Oriente Médio),0.000457,0.000254
8,OPORANI,SP,Alemanha,União Europeia - UE,1.633432,0.292641
8,OPORANI,SP,Antígua e Barbuda,América Central e Caribe,0.00043900000000000005,0.00019
8,OPORANI,SP,Argentina,América do Sul,1.809098,0.223734
8,OPORANI,SP,Arábia Saudita,Oriente Médio,0.081783,0.013614999999999999
8,OPORANI,SP,Austrália,Oceania,0.9742740000000001,0.14785600000000002
8,OPORANI,SP,Bahamas,América Central e Caribe,0.0027489999999999997,0.001047
8,OPORANI,SP,Barbados,América Central e Caribe,0.00105,0.000268
8,OPORANI,SP,Barein,Oriente Médio,0.001301,0.0003
8,OPORANI,SP,Belarus,Europa,0.028052,1.9e-05
8,OPORANI,SP,Belize,América Central e Caribe,0.00012,6e-05
8,OPORANI,SP,Bermudas,América Central e Caribe,0.000187,6e-05
8,OPORANI,SP,Bolívia,América do Sul,0.08019499999999999,0.008374
8,OPORANI,SP,Brasil,América do Sul,0.000442,0.000105
8,OPORANI,SP,Bélgica,União Europeia - UE,0.266086,0.045124
8,OPORANI,SP,Canadá,América do Norte,0.38506799999999997,0.027365
8,OPORANI,SP,"Cayman, Ilhas",América Central e Caribe,0.000977,0.000315
8,OPORANI,SP,Chile,América do Sul,0.961639,0.8040529999999999
8,OPORANI,SP,China,Ásia (Exclusive Oriente Médio),0.9855780000000001,0.366946
8,OPORANI,SP,Chipre,União Europeia - UE,0.001161,0.00049
8,OPORANI,SP,Colômbia,América do Sul,1.252043,0.9547760000000001
8,OPORANI,SP,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.00629,5e-06
8,OPORANI,SP,Costa do Marfim,África,0.153395,0.025569
8,OPORANI,SP,Croácia,União Europeia - UE,0.364053,0.062004
8,OPORANI,SP,Dinamarca,União Europeia - UE,0.274892,0.041077999999999996
8,OPORANI,SP,Egito,África,0.32762,0.115057
8,OPORANI,SP,El Salvador,América Central e Caribe,0.012172,3e-06
8,OPORANI,SP,Emirados Árabes Unidos,Oriente Médio,0.030596,0.025308
8,OPORANI,SP,Equador,América do Sul,0.318561,0.05684
8,OPORANI,SP,Espanha,União Europeia - UE,0.051451,0.090502
8,OPORANI,SP,Estados Unidos,América do Norte,39.262298,22.640233
8,OPORANI,SP,Filipinas,Ásia (Exclusive Oriente Médio),0.287239,0.06392
8,OPORANI,SP,França,União Europeia - UE,0.51562,0.070875
8,OPORANI,SP,Grécia,União Europeia - UE,0.000285,0.00010400000000000001
8,OPORANI,SP,Guatemala,América Central e Caribe,0.249986,0.038006
8,OPORANI,SP,Holanda,União Europeia - UE,0.96157,0.04592399999999999
8,OPORANI,SP,Honduras,América Central e Caribe,0.009526,2e-06
8,OPORANI,SP,Hong Kong,Ásia (Exclusive Oriente Médio),1.2750380000000001,0.033846
8,OPORANI,SP,Hungria,União Europeia - UE,7e-05,0.0
8,OPORANI,SP,Indonésia,Ásia (Exclusive Oriente Médio),0.015054999999999999,2.6000000000000002e-05
8,OPORANI,SP,Israel,Oriente Médio,0.031588,0.0051909999999999994
8,OPORANI,SP,Itália,União Europeia - UE,0.001222,0.00045
8,OPORANI,SP,Japão,Ásia (Exclusive Oriente Médio),2.508897,0.372623
8,OPORANI,SP,Jordânia,Oriente Médio,0.0515,0.01
8,OPORANI,SP,Libéria,África,0.025382000000000002,0.008362999999999999
8,OPORANI,SP,Lituânia,União Europeia - UE,0.271478,0.05608
8,OPORANI,SP,Líbano,Oriente Médio,0.10381,0.02
8,OPORANI,SP,Malta,União Europeia - UE,0.13618,0.020894000000000003
8,OPORANI,SP,Malásia,Ásia (Exclusive Oriente Médio),0.005877,0.004528
8,OPORANI,SP,"Marshall, Ilhas",Oceania,0.013223,0.005056
8,OPORANI,SP,México,América do Norte,2.347323,0.397981
8,OPORANI,SP,Noruega,Europa,0.0017959999999999999,0.0006720000000000001
8,OPORANI,SP,Panamá,América Central e Caribe,0.011411000000000001,0.0039900000000000005
8,OPORANI,SP,Paquistão,Ásia (Exclusive Oriente Médio),0.059577,0.225773
8,OPORANI,SP,Paraguai,América do Sul,1.274603,0.202855
8,OPORANI,SP,Peru,América do Sul,0.548266,0.033811
8,OPORANI,SP,Portugal,União Europeia - UE,0.004856,0.001727
8,OPORANI,SP,Reino Unido,Europa,2.291365,0.37859499999999996
8,OPORANI,SP,República Dominicana,América Central e Caribe,0.029934,0.007235
8,OPORANI,SP,Rússia,Europa,0.461476,0.055416
8,OPORANI,SP,Senegal,África,0.894012,0.16316
8,OPORANI,SP,Singapura,Ásia (Exclusive Oriente Médio),0.312678,0.047836
8,OPORANI,SP,São Cristóvão e Névis,América Central e Caribe,0.000212,8.5e-05
8,OPORANI,SP,Tailândia,Ásia (Exclusive Oriente Médio),0.001094,0.000572
8,OPORANI,SP,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.03786,1.4e-05
8,OPORANI,SP,Turquia,Europa,0.051425,0.0125
8,OPORANI,SP,Uruguai,América do Sul,0.248182,0.035
8,OPORANI,SP,Venezuela,América do Sul,0.8719509999999999,0.145331
8,OPORANI,SP,Vietnã,Ásia (Exclusive Oriente Médio),0.609567,0.36036100000000004
8,OPORANI,SP,África do Sul,África,0.348542,0.054633
8,OPORANI,SP,Índia,Ásia (Exclusive Oriente Médio),0.33158699999999997,0.060002
8,OPORANI,TO,Austrália,Oceania,0.144185,0.005528
8,OPORANI,TO,Bélgica,União Europeia - UE,1.865631,0.253
8,OPORANI,TO,Canadá,América do Norte,0.017881,0.00103
8,OPORANI,TO,Chile,América do Sul,0.009194,0.02686
8,OPORANI,TO,China,Ásia (Exclusive Oriente Médio),0.111151,0.0257
8,OPORANI,TO,Estados Unidos,América do Norte,2.404022,0.367465
8,OPORANI,TO,Hong Kong,Ásia (Exclusive Oriente Médio),0.127616,1e-06
8,OPORANI,TO,Malásia,Ásia (Exclusive Oriente Médio),0.003506,0.002434
8,OPORANI,TO,Paraguai,América do Sul,0.011101,0.002018
8,OPORVEG,AL,Hong Kong,Ásia (Exclusive Oriente Médio),1.4e-05,1e-06
8,OPORVEG,AL,Libéria,África,1e-05,1e-05
8,OPORVEG,AL,"Marshall, Ilhas",Oceania,0.0,0.0
8,OPORVEG,AL,Panamá,América Central e Caribe,1.8e-05,7.000000000000001e-06
8,OPORVEG,AM,França,União Europeia - UE,0.31423,0.01126
8,OPORVEG,AP,Guiana Francesa,América do Sul,1.3e-05,2e-06
8,OPORVEG,AP,Suriname,América do Sul,0.001653,0.0018
8,OPORVEG,BA,Angola,África,0.058959,4e-05
8,OPORVEG,BA,Bolívia,América do Sul,0.10448,0.052
8,OPORVEG,BA,China,Ásia (Exclusive Oriente Médio),0.08268,0.0565
8,OPORVEG,BA,Emirados Árabes Unidos,Oriente Médio,0.01074,0.002
8,OPORVEG,BA,Equador,América do Sul,5.5e-05,1e-06
8,OPORVEG,BA,Finlândia,União Europeia - UE,0.000262,0.000366
8,OPORVEG,BA,França,União Europeia - UE,0.036666,0.003
8,OPORVEG,BA,Guatemala,América Central e Caribe,0.02184,0.054
8,OPORVEG,BA,Indonésia,Ásia (Exclusive Oriente Médio),0.03042,0.0285
8,OPORVEG,BA,Libéria,África,6.6e-05,9e-06
8,OPORVEG,BA,Malta,União Europeia - UE,1.1e-05,1e-06
8,OPORVEG,BA,"Marshall, Ilhas",Oceania,1.2e-05,2e-06
8,OPORVEG,BA,Panamá,América Central e Caribe,2.2e-05,5e-06
8,OPORVEG,BA,Paraguai,América do Sul,0.0565,0.01
8,OPORVEG,BA,Portugal,União Europeia - UE,2e-06,1e-06
8,OPORVEG,BA,Senegal,África,0.000188,1e-05
8,OPORVEG,BA,Turquia,Europa,0.0339,0.02855
8,OPORVEG,BA,África do Sul,África,0.027764,0.081
8,OPORVEG,CE,Alemanha,União Europeia - UE,1.34698,0.164
8,OPORVEG,CE,Argentina,América do Sul,0.04302,0.006
8,OPORVEG,CE,Austrália,Oceania,0.068654,0.003
8,OPORVEG,CE,Bahamas,América Central e Caribe,2.4999999999999998e-05,4.9999999999999996e-06
8,OPORVEG,CE,China,Ásia (Exclusive Oriente Médio),0.526434,0.06
8,OPORVEG,CE,Colômbia,América do Sul,0.11410000000000001,0.02964
8,OPORVEG,CE,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.021884999999999998,0.001505
8,OPORVEG,CE,Estados Unidos,América do Norte,0.5151939999999999,0.103175
8,OPORVEG,CE,Filipinas,Ásia (Exclusive Oriente Médio),0.192796,0.025
8,OPORVEG,CE,França,União Europeia - UE,9.2e-05,1.3000000000000001e-05
8,OPORVEG,CE,Guiné-Bissau,África,7e-06,0.0
8,OPORVEG,CE,Indonésia,Ásia (Exclusive Oriente Médio),0.004831,0.0003
8,OPORVEG,CE,Israel,Oriente Médio,0.069402,0.01
8,OPORVEG,CE,Japão,Ásia (Exclusive Oriente Médio),0.505772,0.045
8,OPORVEG,CE,Libéria,África,3e-06,0.0
8,OPORVEG,CE,Moçambique,África,0.176012,0.0256
8,OPORVEG,CE,Panamá,América Central e Caribe,2.9e-05,5e-06
8,OPORVEG,CE,Paquistão,Ásia (Exclusive Oriente Médio),0.03588,0.003
8,OPORVEG,CE,Peru,América do Sul,0.108686,0.015
8,OPORVEG,CE,Singapura,Ásia (Exclusive Oriente Médio),6.8e-05,5e-06
8,OPORVEG,CE,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.18915,0.0252
8,OPORVEG,CE,Turquia,Europa,0.04714,0.005
8,OPORVEG,CE,Vietnã,Ásia (Exclusive Oriente Médio),0.045,0.006
8,OPORVEG,CE,África do Sul,África,0.10524,0.015
8,OPORVEG,CE,Índia,Ásia (Exclusive Oriente Médio),0.160287,0.02
8,OPORVEG,DF,Estados Unidos,América do Norte,0.000259,0.000242
8,OPORVEG,ES,Argentina,América do Sul,5.8e-05,2e-05
8,OPORVEG,ES,Bahamas,América Central e Caribe,3.5000000000000004e-05,4.9999999999999996e-06
8,OPORVEG,ES,Brasil,América do Sul,0.000253,8.1e-05
8,OPORVEG,ES,Chipre,União Europeia - UE,7e-06,1e-06
8,OPORVEG,ES,Coreia do Sul,Ásia (Exclusive Oriente Médio),4.1e-05,1.1000000000000001e-05
8,OPORVEG,ES,Estados Unidos,América do Norte,0.092192,0.020003999999999997
8,OPORVEG,ES,França,União Europeia - UE,1e-06,4.6e-05
8,OPORVEG,ES,Hong Kong,Ásia (Exclusive Oriente Médio),9.400000000000001e-05,3.0000000000000004e-05
8,OPORVEG,ES,Libéria,África,0.000108,3.3e-05
8,OPORVEG,ES,Malta,União Europeia - UE,0.000157,2.5e-05
8,OPORVEG,ES,"Marshall, Ilhas",Oceania,0.000345,7.7e-05
8,OPORVEG,ES,Noruega,Europa,2.3e-05,3e-06
8,OPORVEG,ES,Panamá,América Central e Caribe,0.000263,4.9000000000000005e-05
8,OPORVEG,ES,Reino Unido,Europa,8.1e-05,1.6000000000000003e-05
8,OPORVEG,ES,República Dominicana,América Central e Caribe,2.7e-05,6e-06
8,OPORVEG,ES,Singapura,Ásia (Exclusive Oriente Médio),0.00014099999999999998,4.9e-05
8,OPORVEG,ES,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),5e-05,1e-05
8,OPORVEG,GO,Angola,África,0.7272919999999999,0.08379600000000001
8,OPORVEG,GO,Argentina,América do Sul,0.07375,0.025
8,OPORVEG,GO,Bolívia,América do Sul,0.01324,0.00096
8,OPORVEG,GO,Colômbia,América do Sul,0.38955,0.0505
8,OPORVEG,GO,Eslovênia,União Europeia - UE,0.002041,5e-06
8,OPORVEG,GO,Nigéria,África,0.0052,0.001
8,OPORVEG,GO,Paraguai,América do Sul,0.609683,0.134626
8,OPORVEG,GO,Uganda,África,0.006003,0.0006
8,OPORVEG,MA,Antígua e Barbuda,América Central e Caribe,9e-05,7.500000000000001e-05
8,OPORVEG,MA,Austrália,Oceania,0.015971,0.048
8,OPORVEG,MA,Bahamas,América Central e Caribe,2.8e-05,5e-06
8,OPORVEG,MA,Chipre,União Europeia - UE,4.2e-05,8e-06
8,OPORVEG,MA,Grécia,União Europeia - UE,3.7e-05,6e-06
8,OPORVEG,MA,Hong Kong,Ásia (Exclusive Oriente Médio),3.6e-05,3e-05
8,OPORVEG,MA,Ilha de Man,União Europeia - UE,0.000176,0.00010300000000000001
8,OPORVEG,MA,Japão,Ásia (Exclusive Oriente Médio),1.5e-05,3e-06
8,OPORVEG,MA,Libéria,África,0.001008,0.000543
8,OPORVEG,MA,"Marshall, Ilhas",Oceania,0.001166,0.000335
8,OPORVEG,MA,Panamá,América Central e Caribe,0.00042699999999999997,0.000136
8,OPORVEG,MA,Portugal,União Europeia - UE,8e-05,7e-05
8,OPORVEG,MA,Singapura,Ásia (Exclusive Oriente Médio),0.000239,0.000126
8,OPORVEG,MA,Vietnã,Ásia (Exclusive Oriente Médio),0.013479,0.048
8,OPORVEG,MA,Índia,Ásia (Exclusive Oriente Médio),0.05508,0.216
8,OPORVEG,MG,Alemanha,União Europeia - UE,0.00522,0.0018
8,OPORVEG,MG,Angola,África,0.170094,0.03694700000000001
8,OPORVEG,MG,Argentina,América do Sul,0.21735100000000002,0.162406
8,OPORVEG,MG,Austrália,Oceania,2e-06,0.0
8,OPORVEG,MG,Canadá,América do Norte,1.7e-05,0.0
8,OPORVEG,MG,Chile,América do Sul,0.001713,0.000134
8,OPORVEG,MG,China,Ásia (Exclusive Oriente Médio),0.091784,0.03197
8,OPORVEG,MG,Colômbia,América do Sul,0.752919,0.25381
8,OPORVEG,MG,Dinamarca,União Europeia - UE,0.66112,0.000918
8,OPORVEG,MG,Equador,América do Sul,0.12459600000000001,0.007201
8,OPORVEG,MG,Espanha,União Europeia - UE,0.08421600000000001,0.005553
8,OPORVEG,MG,Estados Unidos,América do Norte,0.067868,0.006996
8,OPORVEG,MG,Filipinas,Ásia (Exclusive Oriente Médio),1.945158,0.240143
8,OPORVEG,MG,Honduras,América Central e Caribe,0.000358,2e-05
8,OPORVEG,MG,Itália,União Europeia - UE,0.023219,0.008017
8,OPORVEG,MG,México,América do Norte,0.166498,0.031178
8,OPORVEG,MG,Nova Zelândia,Oceania,0.005981,0.0002
8,OPORVEG,MG,Paraguai,América do Sul,0.381166,0.06485700000000001
8,OPORVEG,MG,Peru,América do Sul,0.253119,0.07710299999999999
8,OPORVEG,MG,Portugal,União Europeia - UE,0.00522,0.0018
8,OPORVEG,MG,Reino Unido,Europa,0.1764,0.014
8,OPORVEG,MG,Serra Leoa,África,0.001734,0.00078
8,OPORVEG,MG,Turquia,Europa,1e-05,0.0
8,OPORVEG,MG,Uganda,África,0.004368,0.000349
8,OPORVEG,MG,Uruguai,América do Sul,0.001339,8.1e-05
8,OPORVEG,MG,Venezuela,América do Sul,0.0006,0.000232
8,OPORVEG,MG,África do Sul,África,0.000779,0.0001
8,OPORVEG,MG,Índia,Ásia (Exclusive Oriente Médio),0.012629000000000001,0.00044100000000000004
8,OPORVEG,MS,Argentina,América do Sul,0.178829,0.07844999999999999
8,OPORVEG,MS,Bolívia,América do Sul,0.27244,0.156805
8,OPORVEG,MS,Colômbia,América do Sul,0.46098100000000003,0.062
8,OPORVEG,MS,Congo,África,0.316998,0.034
8,OPORVEG,MS,Costa Rica,América Central e Caribe,0.083453,0.021
8,OPORVEG,MS,Equador,América do Sul,0.17115,0.025
8,OPORVEG,MS,Holanda,União Europeia - UE,0.032012,0.02475
8,OPORVEG,MS,Paraguai,América do Sul,0.753986,0.214257
8,OPORVEG,MS,Portugal,União Europeia - UE,0.029309,0.02505
8,OPORVEG,MS,República Dominicana,América Central e Caribe,0.0915,0.024
8,OPORVEG,MS,Uruguai,América do Sul,0.0279,0.009
8,OPORVEG,MS,Venezuela,América do Sul,0.23616,0.024
8,OPORVEG,MT,Indonésia,Ásia (Exclusive Oriente Médio),1.111819,3.84157
8,OPORVEG,MT,Uruguai,América do Sul,0.012891,0.000776
8,OPORVEG,MT,Vietnã,Ásia (Exclusive Oriente Médio),0.145846,0.50752
8,OPORVEG,PA,Austrália,Oceania,0.001356,0.000105
8,OPORVEG,PA,Barbados,América Central e Caribe,5e-06,1e-06
8,OPORVEG,PA,Dinamarca,União Europeia - UE,2e-05,4e-06
8,OPORVEG,PA,Guiné-Bissau,África,0.013137,0.06109
8,OPORVEG,PA,Hong Kong,Ásia (Exclusive Oriente Médio),1.8e-05,4e-06
8,OPORVEG,PA,Malta,União Europeia - UE,8.1e-05,1.5e-05
8,OPORVEG,PA,"Marshall, Ilhas",Oceania,0.000144,5e-05
8,OPORVEG,PA,México,América do Norte,1.1e-05,1e-06
8,OPORVEG,PA,Reino Unido,Europa,0.000274,1e-06
8,OPORVEG,PA,Singapura,Ásia (Exclusive Oriente Médio),1.5e-05,5e-06
8,OPORVEG,PE,Argentina,América do Sul,0.021517,0.00269
8,OPORVEG,PE,Estados Unidos,América do Norte,3.1e-05,3e-06
8,OPORVEG,PE,França,União Europeia - UE,5.7e-05,6e-06
8,OPORVEG,PE,Holanda,União Europeia - UE,6e-06,4e-06
8,OPORVEG,PE,Itália,União Europeia - UE,9e-06,1e-05
8,OPORVEG,PI,Alemanha,União Europeia - UE,0.231218,0.024
8,OPORVEG,PI,Espanha,União Europeia - UE,0.141094,0.02
8,OPORVEG,PI,França,União Europeia - UE,0.422974,0.052
8,OPORVEG,PI,África do Sul,África,0.10515,0.015
8,OPORVEG,PR,Argentina,América do Sul,1.193464,0.80992
8,OPORVEG,PR,Austrália,Oceania,0.048753,0.061
8,OPORVEG,PR,Bahamas,América Central e Caribe,2.7000000000000002e-05,1e-05
8,OPORVEG,PR,Bolívia,América do Sul,0.346104,0.0132
8,OPORVEG,PR,Bélgica,União Europeia - UE,0.089042,0.077392
8,OPORVEG,PR,Canadá,América do Norte,0.038344,0.038400000000000004
8,OPORVEG,PR,Chile,América do Sul,0.486287,0.258625
8,OPORVEG,PR,China,Ásia (Exclusive Oriente Médio),0.0817,0.0432
8,OPORVEG,PR,Chipre,União Europeia - UE,8e-06,1e-05
8,OPORVEG,PR,Colômbia,América do Sul,0.8435440000000001,0.32706
8,OPORVEG,PR,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.256923,0.22565000000000002
8,OPORVEG,PR,Costa Rica,América Central e Caribe,0.0139,0.002
8,OPORVEG,PR,Dinamarca,União Europeia - UE,0.314039,0.03
