ANO,MES,SETOR,QUANT,FOB,UF,PAIS,NOME_PAIS
2024,4,FIBRAS,2.3e-05,0.000205,SP,CHL,Chile
2024,7,FRUTAS,1.8e-05,3.5e-05,RJ,GRC,Grécia
2024,2,FRUTAS,1e-05,1.1e-05,PA,DNK,Dinamarca
2024,5,APICOLAS,0.020269,0.052007,SC,CHE,Suíça
2024,7,FRUTAS,3e-06,7e-06,AL,MLT,Malta
2024,7,CAR_BOV,7.1e-05,7.1e-05,SP,CHN,China
2024,1,PADIVER,0.001238,0.004127,RS,PRY,Paraguai
2024,5,PHORTIC,3e-06,2.1e-05,PR,MHL,"Marshall, Ilhas"
2024,8,CAR_BOV,0.041631,0.267683,MT,DEU,Alemanha
2024,1,PHORTIC,2e-06,3.4e-05,BA,ATG,Antígua e Barbuda
2024,9,FRUTAS,1.1e-05,3.3e-05,ES,PAN,Panamá
2024,1,CAR_BOV,2e-05,0.000103,RS,DNK,Dinamarca
2024,9,PESCADOS,2e-05,0.000197,MA,PAN,Panamá
2024,3,COUROS,1.7e-05,0.001179,RS,DOM,República Dominicana
2024,2,PADIVER,1.2e-05,0.000123,SP,CYM,"Cayman, Ilhas"
2024,9,PESCADOS,1.5e-05,3.9e-05,PR,LBR,Libéria
2024,6,PFLOREST,0.0,0.000357,SP,PER,Peru
2024,3,PADIVER,2.4e-05,5.7e-05,RS,MLT,Malta
2024,8,PADIVER,1.1e-05,7.6e-05,PR,MHL,"Marshall, Ilhas"
2024,1,PFLOREST,0.041542,0.150362,SP,ARG,Argentina
2024,8,CEREAIS,2.3e-05,3.1e-05,SP,CYP,Chipre
2024,2,CEREAIS,0.0001,0.000151,AL,MLT,Malta
2024,10,PHORTIC,2e-05,3.6e-05,CE,PAN,Panamá
2024,4,CEREAIS,0.00594,0.008276,MG,ARG,Argentina
2024,4,LACTEOS,5.8e-05,0.000639,RS,LBR,Libéria
2024,6,CAR_FRA,0.0504,0.022847,MG,AGO,Angola
2024,8,BEBIDAS,6.3e-05,2e-05,SC,SGP,Cingapura
2024,8,FRUTAS,0.000188,0.000256,RS,LBR,Libéria
2024,12,CEREAIS,1.2e-05,0.00018,SP,BHS,Bahamas
2024,10,PESCADOS,3e-05,0.000231,SC,PAN,Panamá
2024,8,CHAMATE,2e-06,1.7e-05,AM,MHL,"Marshall, Ilhas"
2024,12,PESCADOS,3e-06,3.1e-05,PR,LBR,Libéria
2024,7,RACOES,0.0741,0.041414,SP,KOR,Coreia do Sul
2024,3,FIBRAS,0.000341,0.002479,SP,USA,Estados Unidos
2024,2,PHORTIC,1.5e-05,2.9e-05,SP,HRV,Croácia
2024,8,FIBRAS,0.003484,0.019838,SP,URY,Uruguai
2024,12,CEREAIS,6.6e-05,0.000563,RJ,MLT,Malta
2024,9,CAR_SUI,8.3e-05,0.000559,SP,BHS,Bahamas
2024,9,PESCADOS,1e-06,9e-06,SP,BHS,Bahamas
2024,1,PFLOREST,3e-06,8e-05,AP,VUT,Vanuatu
2024,9,CEREAIS,1.6e-05,4.6e-05,SP,DNK,Dinamarca
2024,10,PHORTIC,1e-05,2.6e-05,SC,LBR,Libéria
2024,12,CEREAIS,0.0003,0.000171,PR,PRY,Paraguai
2024,8,FRUTAS,8e-05,0.000171,RJ,PAN,Panamá
2024,2,FRUTAS,0.000126,0.000171,MA,CYP,Chipre
2024,2,PADIVER,6e-06,1.3e-05,PR,LBR,Libéria
2024,9,CACAU,1e-06,1.9e-05,SP,GBR,Reino Unido
2024,10,CHAMATE,0.004402,0.0623,MG,MEX,México
2024,12,CEREAIS,5e-06,1.1e-05,SP,DNK,Dinamarca
2024,3,FRUTAS,1e-05,2e-05,AP,MHL,"Marshall, Ilhas"
2024,1,LACTEOS,9.2e-05,0.000518,PR,MHL,"Marshall, Ilhas"
2024,10,CAR_SUI,2e-06,4.5e-05,AL,MHL,"Marshall, Ilhas"
2024,12,PHORTIC,3.1e-05,7.5e-05,SP,PAN,Panamá
2024,6,PADIVER,0.037995,0.096639,SP,PRY,Paraguai
2024,6,FIBRAS,1e-06,0.000172,RS,USA,Estados Unidos
2024,4,LACTEOS,5e-06,7e-06,ES,MHL,"Marshall, Ilhas"
2024,5,PADIVER,3e-06,2.6e-05,AL,PRT,Portugal
2024,9,CEREAIS,1.8e-05,6.4e-05,SP,SGP,Cingapura
2024,12,PHORTIC,3.1e-05,5.7e-05,CE,BHS,Bahamas
2024,10,PHORTIC,2e-05,3.7e-05,SP,TKL,Toquelau
2024,11,APICOLAS,0.513888,1.390068,SC,USA,Estados Unidos
2024,9,CEREAIS,1e-06,3e-06,PA,ESP,Espanha
2024,4,CAR_SUI,2.4e-05,0.000129,RJ,NOR,Noruega
2024,7,PHORTIC,7e-05,0.000107,RS,CYP,Chipre
2024,7,LACTEOS,4e-06,2.6e-05,SP,CYM,"Cayman, Ilhas"
2024,8,PHORTIC,5e-06,2e-05,RJ,PRT,Portugal
2024,1,CAR_BOV,6e-05,0.000281,RJ,GRC,Grécia
2024,10,FRUTAS,0.004422,0.006571,RS,VEN,Venezuela
2024,7,PFLOREST,0.164436,0.106172,PR,GUY,Guiana
2024,3,CHAMATE,1e-06,1.8e-05,RS,MHL,"Marshall, Ilhas"
2024,11,PHORTIC,1e-05,2.3e-05,RJ,MHL,"Marshall, Ilhas"
2024,2,PFLOREST,0.001283,0.001938,SC,MRT,Mauritânia
2024,4,CHAMATE,0.002964,0.023789,PR,USA,Estados Unidos
2024,3,CEREAIS,1.5e-05,2.2e-05,SP,THA,Tailândia
2024,11,COUROS,8e-06,8.3e-05,SP,LBR,Libéria
2024,11,PFLOREST,0.583407,0.210676,SP,USA,Estados Unidos
2024,2,CAR_FRA,0.192553,0.087801,SP,LBN,Líbano
2024,10,OPORVEG,0.0001,0.004307,SP,ARG,Argentina
2024,7,PHORTIC,2.6e-05,7.6e-05,MA,NOR,Noruega
2024,4,POLEAG,0.00014,0.000338,RS,MHL,"Marshall, Ilhas"
2024,1,POLEAG,2.5e-05,0.000938,MG,IDN,Indonésia
2024,8,PFLOREST,0.053553,0.022691,SC,COL,Colômbia
2024,7,PHORTIC,1e-05,2.2e-05,AP,MHL,"Marshall, Ilhas"
2024,1,FUMO,0.0396,0.20196,SC,JOR,Jordânia
2024,1,PHORTIC,1.4e-05,8.5e-05,MA,IMN,Ilha de Man
2024,10,CAR_SUI,0.027,0.003695,MT,LBR,Libéria
2024,1,PFLOREST,0.00038,0.004056,SP,USA,Estados Unidos
2024,11,FRUTAS,1.5e-05,2.5e-05,PA,FRA,França
2024,5,OPORANI,0.149661,0.041999,MS,PAK,Paquistão
2024,7,BEBIDAS,0.000108,8.4e-05,BA,PAK,Paquistão
2024,8,CEREAIS,0.000152,0.000289,BA,LBR,Libéria
2024,8,BEBIDAS,0.031332,0.160051,SP,BOL,Bolívia
2024,1,CSOJA,0.113231,0.096869,MT,IND,Índia
2024,2,PADIVER,8e-06,8e-06,MA,BHS,Bahamas
2024,6,PHORTIC,1e-05,1.6e-05,ES,PRT,Portugal
2024,1,LACTEOS,3e-06,5.8e-05,RS,GRC,Grécia
2024,5,PADIVER,1.3e-05,7.3e-05,SP,NLD,Países Baixos (Holanda)
2024,12,BEBIDAS,0.011439,0.039785,PR,PRY,Paraguai
2024,9,POLEAG,7.09757,1.788275,RS,CHN,China
2024,4,SUCOS,0.024,0.019608,SP,MYS,Malásia
2024,6,PESCADOS,6e-06,3.5e-05,SC,LBR,Libéria
2024,11,PFLOREST,1e-05,0.001468,SP,URY,Uruguai
2024,1,FRUTAS,2e-05,1.6e-05,SP,BEL,Bélgica
2024,10,CAR_BOV,1e-05,1.3e-05,ES,MHL,"Marshall, Ilhas"
2024,11,CACAU,2e-06,2.5e-05,SP,MHL,"Marshall, Ilhas"
2024,2,PADIVER,2.1e-05,1e-05,SP,GRC,Grécia
2024,12,PHORTIC,2e-06,3e-06,PE,SGP,Cingapura
2024,2,PHORTIC,3.1e-05,0.000221,RJ,BHS,Bahamas
2024,12,CEREAIS,5e-06,1.9e-05,SP,PAN,Panamá
2024,3,PADIVER,6e-06,2.5e-05,RJ,MLT,Malta
2024,3,CAR_FRA,0.023505,0.060562,RS,URY,Uruguai
2024,12,PESCADOS,6e-06,4.8e-05,ES,PAN,Panamá
2024,2,CAR_BOV,1e-05,6.7e-05,SC,LBR,Libéria
2024,12,PESCADOS,1e-05,9.7e-05,RJ,MLT,Malta
2024,4,CEREAIS,5e-06,1.3e-05,RJ,BHS,Bahamas
2024,10,FIBRAS,1e-06,4.7e-05,RJ,USA,Estados Unidos
2024,12,CEREAIS,0.00072,0.001404,MG,GBR,Reino Unido
2024,3,PFLOREST,2.6e-05,7e-05,SP,PER,Peru
2024,9,CHAMATE,0.008,0.05704,ES,CHL,Chile
2024,5,FRUTAS,3e-05,4.2e-05,MA,CYP,Chipre
2024,12,PHORTIC,3e-05,0.000125,RS,MLT,Malta
2024,6,PHORTIC,0.00069,0.000655,PR,LBR,Libéria
2024,5,CAR_SUI,3.9e-05,0.000308,RJ,BRA,Brasil
2024,5,BEBIDAS,0.004635,0.001753,PA,PAN,Panamá
2024,7,OPORVEG,0.00018,0.063,AM,FRA,França
2024,4,PFLOREST,0.046935,0.054567,PR,NLD,Países Baixos (Holanda)
2024,9,SUCOS,0.0228,0.009758,SP,AUS,Austrália
2024,1,CAR_OUT,0.030132,0.031648,PR,QAT,Catar
2024,3,FRUTAS,0.00024,0.000333,MA,PAN,Panamá
2024,2,PFLOREST,0.084922,0.053087,SP,CAN,Canadá
2024,3,PHORTIC,2e-05,7.8e-05,SP,PAN,Panamá
2024,11,CAR_BOV,2e-05,0.000136,CE,GBR,Reino Unido
2024,2,PHORTIC,8e-06,7e-06,SC,DEU,Alemanha
2024,7,CHAMATE,1e-05,2.7e-05,SP,MLT,Malta
2024,4,POLEAG,2e-06,5e-06,SP,ITA,Itália
2024,1,CACAU,2.3e-05,0.000509,ES,HKG,Hong Kong
2024,2,RACOES,0.264,0.196629,MG,ITA,Itália
2024,8,LACTEOS,8e-06,0.000125,RS,CYM,"Cayman, Ilhas"
2024,7,PESCADOS,4e-05,0.000152,RJ,NOR,Noruega
2024,6,OPORANI,8e-05,0.000207,SP,SGP,Cingapura
2024,6,PHORTIC,4.5e-05,0.000107,CE,SGP,Cingapura
2024,2,CAR_BOV,0.028015,0.063286,GO,PER,Peru
2024,11,CAR_SUI,2e-05,0.000102,RJ,MHL,"Marshall, Ilhas"
2024,2,CAR_OUT,0.028079,0.038761,GO,HKG,Hong Kong
2024,7,CAFE,2.04448,8.571486,SP,ITA,Itália
2024,11,PHORTIC,3.5e-05,2.7e-05,SP,PRT,Portugal
2024,12,BEBIDAS,4e-06,2.3e-05,SC,PHL,Filipinas
2024,12,BEBIDAS,2.7e-05,0.000129,MA,HKG,Hong Kong
2024,11,PHORTIC,2e-05,6e-06,PA,TUR,Turquia
2024,9,FRUTAS,2e-06,1.6e-05,ES,BHS,Bahamas
2024,3,FRUTAS,0.027541,0.088198,SP,CAN,Canadá
2024,6,CAR_FRA,0.02733,0.031115,MT,GNQ,Guiné Equatorial
2024,3,PHORTIC,0.00012,0.000188,PR,MLT,Malta
2024,10,BEBIDAS,0.00198,0.00057,MA,BGD,Bangladesh
2024,7,CAR_FRA,0.297075,0.623565,SC,MEX,México
2024,2,PADIVER,5e-06,2.9e-05,SC,MHL,"Marshall, Ilhas"
2024,7,PFLOREST,0.023547,0.010017,RS,CHL,Chile
2024,10,CACAU,9e-06,9.8e-05,SP,LBR,Libéria
2024,1,CAR_OUT,0.026487,0.031409,PR,MOZ,Moçambique
2024,1,PHORTIC,9.6e-05,0.000314,MA,LBR,Libéria
2024,8,PFLOREST,6e-05,0.000213,SP,PRT,Portugal
2024,7,PFLOREST,0.023971,0.008213,SP,GTM,Guatemala
2024,11,PFLOREST,0.006196,0.006862,SC,CHL,Chile
2024,3,LACTEOS,2.2e-05,0.000224,PR,MLT,Malta
2024,4,CAFE,0.255281,2.09252,ES,USA,Estados Unidos
2024,12,CAR_BOV,0.002808,0.007151,GO,TUR,Turquia
2024,2,PHORTIC,2e-05,3.9e-05,RJ,GRC,Grécia
2024,2,BEBIDAS,0.076149,0.044914,SC,PRY,Paraguai
2024,6,CAR_BOV,0.000197,0.001211,MA,MLT,Malta
2024,7,FRUTAS,2e-05,1.8e-05,RS,GBR,Reino Unido
2024,11,SUCOS,0.002494,0.005395,AL,BEL,Bélgica
2024,4,SUCOS,6e-05,4.1e-05,ES,USA,Estados Unidos
2024,10,PHORTIC,2e-06,1.4e-05,SP,NLD,Países Baixos (Holanda)
2024,12,PADIVER,0.00497,0.015593,PR,PRY,Paraguai
2024,11,OPORANI,0.077325,0.338122,SP,SGP,Cingapura
2024,3,FRUTAS,0.000315,0.000438,SP,CZE,"Tcheca, República"
2024,5,CAR_OUT,2e-05,7.4e-05,ES,MLT,Malta
2024,10,PHORTIC,5e-05,0.000111,PE,PAN,Panamá
2024,3,OPORVEG,0.099,0.111481,PR,ECU,Equador
2024,4,PADIVER,6e-06,3.8e-05,MA,ATG,Antígua e Barbuda
2024,10,FRUTAS,1.8e-05,5.2e-05,ES,PAN,Panamá
2024,10,OPORANI,0.000227,0.00033,SP,BHS,Bahamas
2024,12,CEREAIS,4e-06,7.2e-05,PE,MHL,"Marshall, Ilhas"
2024,11,PHORTIC,0.000128,0.000317,SP,SGP,Cingapura
2024,10,CACAU,2e-06,3.8e-05,SP,SGP,Cingapura
2024,12,FRUTAS,2e-06,5e-05,SP,HKG,Hong Kong
2024,8,PHORTIC,3.2e-05,9.1e-05,RJ,CYP,Chipre
2024,9,PESCADOS,3e-05,6.4e-05,CE,PAN,Panamá
2024,1,PHORTIC,0.0036,0.00531,PR,PRT,Portugal
2024,6,PHORTIC,4.6e-05,0.000307,PA,MHL,"Marshall, Ilhas"
2024,5,PHORTIC,5.3e-05,0.000188,SP,MHL,"Marshall, Ilhas"
2024,3,PHORTIC,2e-06,2e-05,PA,RUS,Rússia
2024,12,PHORTIC,0.000195,0.000347,RS,LBR,Libéria
2024,11,PHORTIC,5e-06,1.6e-05,RJ,MHL,"Marshall, Ilhas"
2024,8,PFLOREST,0.022294,0.020996,RS,FRA,França
2024,8,CHAMATE,0.0,1.9e-05,PR,PAN,Panamá
2024,9,PHORTIC,1.3e-05,3.7e-05,SP,ATG,Antígua e Barbuda
2024,7,PHORTIC,9.1e-05,0.000232,PA,MHL,"Marshall, Ilhas"
2024,2,CEREAIS,5e-06,0.00015,CE,ESP,Espanha
2024,10,PFLOREST,2.291012,4.324648,PR,USA,Estados Unidos
2024,9,PADIVER,1e-06,7.2e-05,PR,PAN,Panamá
2024,4,COUROS,0.111617,0.136321,RS,TWN,Taiwan (Formosa)
2024,6,PHORTIC,0.002052,0.000687,PR,PRY,Paraguai
2024,6,PADIVER,3e-06,1.3e-05,CE,MLT,Malta
2024,3,LACTEOS,6e-06,8.1e-05,RS,MHL,"Marshall, Ilhas"
2024,10,PESCADOS,1e-05,2.2e-05,RJ,GRC,Grécia
2024,5,PFLOREST,6e-06,0.000101,RJ,LBR,Libéria
2024,10,COUROS,0.044991,0.043039,RO,CHN,China
2024,5,COUROS,6e-06,0.000137,RJ,USA,Estados Unidos
2024,10,PADIVER,6e-06,8e-06,SC,LBR,Libéria
2024,5,PHORTIC,2.9e-05,2.9e-05,ES,GBR,Reino Unido
2024,10,PFLOREST,0.048002,0.016808,PR,IND,Índia
2024,2,OPORVEG,0.007425,0.051563,SP,MEX,México
2024,7,PFLOREST,3e-05,1.9e-05,SC,COL,Colômbia
2024,9,CAR_OUT,0.449069,0.654487,RS,GHA,Gana
2024,9,PESCADOS,2.9e-05,0.000155,AL,SGP,Cingapura
2024,8,CEREAIS,9e-06,0.000124,SP,MHL,"Marshall, Ilhas"
2024,10,COUROS,0.000187,0.004156,RS,CAN,Canadá
2024,12,CHAMATE,2e-06,4e-06,RJ,BHS,Bahamas
2024,4,FRUTAS,3.5e-05,0.0002,MA,MHL,"Marshall, Ilhas"
2024,6,PHORTIC,4.3e-05,0.000117,SP,PAN,Panamá
2024,2,CAFE,5e-06,0.000148,RS,PLW,Palau
2024,7,PFLOREST,0.035381,0.084183,RJ,TTO,Trinidad e Tobago
2024,3,PFLOREST,0.239422,0.229023,SP,VEN,Venezuela
2024,3,CEREAIS,4.8e-05,0.000169,SC,NZL,Nova Zelândia
2024,12,PHORTIC,0.000103,0.000157,SP,LBR,Libéria
2024,2,CAR_FRA,0.00032,0.000832,SP,TUR,Turquia
2024,7,PHORTIC,2e-06,3.3e-05,AL,HKG,Hong Kong
2024,1,CEREAIS,3.3e-05,0.001631,MG,USA,Estados Unidos
2024,5,PFLOREST,1e-06,0.000195,PR,CHL,Chile
2024,7,CHAMATE,5e-06,5.4e-05,RJ,PAN,Panamá
2024,1,PFLOREST,0.019474,0.098732,PE,PRY,Paraguai
2024,6,CAR_BOV,0.001637,0.006404,PA,QAT,Catar
2024,6,BEBIDAS,0.000306,0.000135,CE,HKG,Hong Kong
2024,12,FRUTAS,7e-05,0.000147,RJ,GRC,Grécia
2024,2,CAR_SUI,3e-05,3.9e-05,ES,PAN,Panamá
2024,10,FRUTAS,1e-06,2.5e-05,RJ,HKG,Hong Kong
2024,1,CAR_BOV,0.000302,0.002791,MA,LBR,Libéria
2024,6,PADIVER,4e-06,1.7e-05,AL,LBR,Libéria
2024,3,PADIVER,0.0,1e-06,PR,LBR,Libéria
2024,8,FRUTAS,0.0008,0.000862,SP,PAN,Panamá
2024,8,PHORTIC,2e-05,4.2e-05,SP,CYM,"Cayman, Ilhas"
2024,1,FRUTAS,0.179488,0.2069,PE,CAN,Canadá
2024,3,LACTEOS,0.0001,0.000112,AL,THA,Tailândia
2024,7,OPORVEG,0.04498,0.555504,SP,GBR,Reino Unido
2024,2,BEBIDAS,4e-06,0.000253,AL,MHL,"Marshall, Ilhas"
2024,1,PADIVER,2.5e-05,0.000229,RS,LBR,Libéria
2024,7,CAR_OUT,0.080979,0.090217,DF,TLS,Timor Leste
2024,7,CAR_BOV,0.020422,0.047772,MT,CHN,China
2024,11,FRUTAS,0.00019,0.000295,PA,IRQ,Iraque
2024,10,FRUTAS,1.2e-05,1.9e-05,SP,DNK,Dinamarca
2024,12,PADIVER,1e-06,2e-05,BA,LBR,Libéria
2024,2,PHORTIC,0.00015,0.0001,SC,MHL,"Marshall, Ilhas"
2024,10,FRUTAS,1e-05,4.1e-05,AL,MLT,Malta
2024,10,CAR_BOV,1e-05,3.4e-05,CE,FRA,França
2024,5,LACTEOS,1e-06,2.5e-05,PA,DNK,Dinamarca
2024,12,FRUTAS,0.000247,0.000554,SP,MLT,Malta
2024,6,LACTEOS,4e-06,5.6e-05,RJ,ATG,Antígua e Barbuda
2024,1,FRUTAS,7e-05,7.9e-05,RJ,HKG,Hong Kong
2024,12,CEREAIS,0.00082,0.000756,PR,BEL,Bélgica
2024,6,CAR_BOV,0.009026,0.027246,MG,BHS,Bahamas
2024,2,CSUCRO,2e-05,3.2e-05,PA,SGP,Cingapura
2024,2,CAR_SUI,0.05373,0.032359,SC,AGO,Angola
2024,4,CAR_FRA,0.11994,0.2521,RS,SRB,Sérvia
2024,7,PHORTIC,8e-06,2.7e-05,RS,CYP,Chipre
2024,6,CAR_SUI,2e-05,0.00011,RJ,DNK,Dinamarca
2024,2,CEREAIS,1.2e-05,3e-05,MG,CAN,Canadá
2024,7,CAR_OUT,7e-06,2e-05,PE,GBR,Reino Unido
2024,6,PFLOREST,0.02458,0.012077,MG,URY,Uruguai
2024,4,CEREAIS,5e-06,1.2e-05,SP,GRC,Grécia
2024,3,CAFE,5e-06,7.5e-05,MA,CYP,Chipre
2024,9,FIBRAS,0.0,0.000533,SP,CHL,Chile
2024,12,PFLOREST,0.010615,0.023035,RJ,ARG,Argentina
2024,9,CHAMATE,1e-06,2.5e-05,AP,LBR,Libéria
2024,3,BEBIDAS,7e-06,6e-06,SP,HKG,Hong Kong
2024,12,PESCADOS,5e-06,4.2e-05,PR,PAN,Panamá
2024,6,PHORTIC,1.5e-05,2.1e-05,SC,BRB,Barbados
2024,5,PHORTIC,6e-05,0.000117,AL,LBR,Libéria
2024,8,COUROS,0.013999,0.515145,CE,FRA,França
2024,7,OPORANI,0.062779,0.11556,SP,CHL,Chile
2024,7,OPORVEG,0.02,0.098105,CE,USA,Estados Unidos
2024,6,CAR_BOV,0.026473,0.033092,MG,RUS,Rússia
2024,12,CEREAIS,2e-06,2.6e-05,RJ,BHS,Bahamas
2024,11,CAR_FRA,6e-06,7.9e-05,RJ,ATG,Antígua e Barbuda
2024,5,CAFE,8e-06,4.5e-05,ES,MLT,Malta
2024,5,OPORVEG,6e-06,0.000192,SP,GLP,Guadalupe
2024,4,CHAMATE,0.001,0.0051,SP,PRY,Paraguai
2024,2,CEREAIS,0.000374,0.001326,SP,MHL,"Marshall, Ilhas"
2024,11,PFLOREST,0.000217,0.001504,RS,CHL,Chile
2024,11,CEREAIS,8e-05,0.00017,AP,SUR,Suriname
2024,10,PHORTIC,1.5e-05,4.6e-05,RJ,BHS,Bahamas
2024,2,PHORTIC,7e-06,0.000256,AM,LBR,Libéria
2024,9,CEREAIS,5e-06,4.4e-05,PA,MLT,Malta
2024,5,RACOES,0.09,0.3395,SP,VEN,Venezuela
2024,8,CAR_BOV,0.090624,0.193288,RS,BOL,Bolívia
2024,4,FRUTAS,0.000106,0.00027,PA,BHS,Bahamas
2024,4,FRUTAS,4e-05,0.000151,CE,MLT,Malta
2024,11,PADIVER,0.00097,0.002416,SC,URY,Uruguai
2024,8,FRUTAS,1e-05,2.6e-05,BA,DNK,Dinamarca
2024,3,PHORTIC,7.5e-05,0.000255,PA,LBR,Libéria
2024,7,FRUTAS,0.00012,0.000503,PR,PRY,Paraguai
2024,2,PHORTIC,2.4e-05,0.000102,SP,THA,Tailândia
2024,11,PADIVER,1.6e-05,0.000158,SP,PAN,Panamá
2024,5,PESCADOS,0.052,0.0874,RJ,CHN,China
2024,3,FRUTAS,0.002344,0.02286,SP,ARE,Emirados Árabes Unidos
2024,2,CEREAIS,0.000264,0.000254,SP,URY,Uruguai
2024,9,PHORTIC,1e-05,6.3e-05,AP,MHL,"Marshall, Ilhas"
2024,8,PHORTIC,5e-06,3.3e-05,MA,NLD,Países Baixos (Holanda)
2024,11,CEREAIS,1.6e-05,1.6e-05,PA,DNK,Dinamarca
2024,4,POLEAG,0.00095,0.002945,SP,BOL,Bolívia
2024,8,FRUTAS,1.1e-05,0.000199,MA,MHL,"Marshall, Ilhas"
2024,12,PADIVER,1e-05,2.4e-05,PR,MLT,Malta
2024,9,CEREAIS,3e-06,1.8e-05,ES,BHS,Bahamas
2024,10,PESCADOS,2.1e-05,0.000175,PE,NOR,Noruega
2024,2,PHORTIC,9.5e-05,0.000333,MA,MHL,"Marshall, Ilhas"
2024,8,CAR_FRA,1.2e-05,2e-05,ES,SGP,Cingapura
2024,12,CHAMATE,2e-06,2.8e-05,SP,LBR,Libéria
2024,5,PFLOREST,0.08313,0.070631,PR,PRT,Portugal
2024,2,SUCOS,4.8e-05,7.7e-05,MA,CYP,Chipre
2024,4,CAR_BOV,0.022899,0.10666,MS,HKG,Hong Kong
2024,1,BEBIDAS,2.9e-05,0.000274,SP,LBR,Libéria
2024,2,FRUTAS,0.000756,0.002712,SP,GBR,Reino Unido
2024,1,PHORTIC,2e-05,4.2e-05,SC,SGP,Cingapura
2024,8,PESCADOS,0.01274,0.033761,SP,URY,Uruguai
2024,7,PADIVER,2e-06,5e-06,SP,PAN,Panamá
2024,8,CAR_FRA,0.115839,0.116609,PR,SUR,Suriname
2024,11,CHAMATE,0.0043,0.010933,RS,PRT,Portugal
2024,9,LACTEOS,2.4e-05,8.6e-05,MA,MLT,Malta
2024,4,PADIVER,0.013372,0.103281,SP,NLD,Países Baixos (Holanda)
2024,1,PHORTIC,5e-05,0.00012,SP,SGP,Cingapura
2024,7,PHORTIC,1.3e-05,4.1e-05,AM,NLD,Países Baixos (Holanda)
2024,7,CAR_BOV,2.4e-05,0.00016,ES,HKG,Hong Kong
2024,8,CAR_BOV,0.008008,0.053564,SP,USA,Estados Unidos
2024,12,PADIVER,1.1e-05,0.00029,SC,BGR,Bulgária
2024,1,CAR_BOV,8.4e-05,0.000406,SP,CHL,Chile
2024,5,CAFE,0.0432,0.182686,BA,NLD,Países Baixos (Holanda)
2024,8,CAR_BOV,0.00081,0.003111,GO,CIV,Costa do Marfim
2024,1,PORNAM,0.001151,0.014168,CE,USA,Estados Unidos
2024,4,PHORTIC,4.8e-05,0.000154,ES,MLT,Malta
2024,9,FRUTAS,1.5e-05,1.9e-05,ES,HKG,Hong Kong
2024,3,FRUTAS,0.000152,0.000121,SP,CHN,China
2024,7,PESCADOS,1.5e-05,8.8e-05,SC,GRC,Grécia
2024,9,CSOJA,0.068431,0.028826,RS,ITA,Itália
2024,8,FRUTAS,0.01998,0.061538,MG,CHN,China
2024,9,PADIVER,0.000108,0.000167,SC,PRY,Paraguai
2024,8,PHORTIC,8e-06,2e-05,SP,PAN,Panamá
2024,1,CEREAIS,2.1e-05,8.8e-05,SP,MLT,Malta
2024,7,FIBRAS,0.0002,0.000597,PA,GUY,Guiana
2024,8,PADIVER,0.017954,0.048799,RS,CHL,Chile
2024,7,CHAMATE,3e-06,1.3e-05,MA,MLT,Malta
2024,2,PADIVER,1e-06,2e-06,MA,PAN,Panamá
2024,9,CAR_FRA,0.026,0.089109,SC,DEU,Alemanha
2024,5,CEREAIS,0.00131,0.009761,SP,USA,Estados Unidos
2024,7,PHORTIC,3e-06,1.3e-05,SP,MHL,"Marshall, Ilhas"
2024,5,FIBRAS,3e-06,0.000137,PR,PRY,Paraguai
2024,11,BEBIDAS,2e-06,1.4e-05,ES,MHL,"Marshall, Ilhas"
2024,5,PHORTIC,0.000462,0.000535,PR,NLD,Países Baixos (Holanda)
2024,11,CEREAIS,0.000751,0.000691,AP,GUF,Guiana Francesa
2024,2,CHAMATE,0.037151,0.034296,SP,ESP,Espanha
2024,11,CHAMATE,4e-06,3e-05,MA,LBR,Libéria
2024,12,PFLOREST,0.000479,0.000441,SP,PRY,Paraguai
2024,9,CEREAIS,0.00012,0.000218,MG,ITA,Itália
2024,2,CSUCRO,3.3e-05,6.3e-05,SP,SGP,Cingapura
2024,9,FRUTAS,2e-05,4.9e-05,SP,THA,Tailândia
2024,9,PESCADOS,2e-05,0.000156,BA,DNK,Dinamarca
2024,2,PADIVER,2e-06,1.8e-05,RJ,PAN,Panamá
2024,10,PFLOREST,0.000252,0.03394,SP,URY,Uruguai
2024,3,CAR_OUT,1.8e-05,5.4e-05,ES,GRC,Grécia
2024,11,FRUTAS,2e-05,2e-05,PA,DNK,Dinamarca
2024,2,COUROS,5.6e-05,0.002213,SP,USA,Estados Unidos
2024,8,PESCADOS,3e-05,0.000164,RS,LBR,Libéria
2024,10,PESCADOS,2e-05,0.00015,CE,CYP,Chipre
2024,8,FIBRAS,0.001287,0.028988,SC,ECU,Equador
2024,9,FIBRAS,2e-06,0.000403,CE,PRT,Portugal
2024,8,LACTEOS,9e-06,4.5e-05,RJ,ATG,Antígua e Barbuda
2024,5,PFLOREST,0.000644,0.005282,RS,DOM,República Dominicana
2024,4,CSUCRO,2e-05,1.9e-05,BA,NOR,Noruega
2024,3,COUROS,0.001607,0.037863,SP,USA,Estados Unidos
2024,9,FIBRAS,0.0,6.1e-05,SP,PRT,Portugal
2024,2,PHORTIC,0.000504,0.0048,MG,DEU,Alemanha
2024,9,PESCADOS,3e-05,9.7e-05,ES,LBR,Libéria
2024,8,BEBIDAS,6e-05,0.00021,PE,USA,Estados Unidos
2024,9,FRUTAS,1e-05,7.6e-05,RJ,LBR,Libéria
