ANO,MES,SETOR,QUANT,FOB,UF,PAIS,NOME_PAIS
2026,1,CAR_BOV,0.022356,0.089125,MT,PER,Peru
2026,8,PHORTIC,2.2e-05,6.7e-05,ES,BHS,Bahamas
2026,7,PFLOREST,0.461998,0.189607,RS,OMN,Omã
2026,5,CSUCRO,11.301295,4.096825,MG,EGY,Egito
2026,2,CEREAIS,0.013557,0.041597,MG,PRT,Portugal
2026,7,OPORANI,0.0176,0.017424,RS,NLD,Países Baixos (Holanda)
2026,3,CEREAIS,0.000236,0.002461,MG,AUS,Austrália
2026,6,CAFE,2.2e-05,0.000309,PA,CYM,"Cayman, Ilhas"
2026,8,CAR_OUT,0.052,0.03225,SC,GNQ,Guiné Equatorial
2026,7,CSOJA,62.506,22.195915,RS,THA,Tailândia
2026,2,CEREAIS,8e-06,3.9e-05,AL,MHL,"Marshall, Ilhas"
2026,1,PHORTIC,0.00021,0.000349,PR,SGP,Cingapura
2026,3,CAFE,0.0042,0.043983,SP,URY,Uruguai
2026,3,CAR_FRA,4e-05,0.000125,PA,PAN,Panamá
2026,5,CACAU,2e-06,5e-05,ES,MHL,"Marshall, Ilhas"
2026,3,FRUTAS,0.35615,0.457578,RN,ESP,Espanha
2026,3,BEBIDAS,6.7e-05,9.4e-05,MA,SGP,Cingapura
2026,4,BEBIDAS,4.7e-05,5e-05,ES,CHN,China
2026,8,CAR_BOV,0.423154,2.69318,SP,CHL,Chile
2026,7,OPORANI,0.02025,0.177322,SP,MEX,México
2026,6,BEBIDAS,9.4e-05,0.000104,ES,SGP,Cingapura
2026,1,PHORTIC,3.8e-05,4.8e-05,MA,PAN,Panamá
2026,3,PHORTIC,6e-06,1.3e-05,SC,MHL,"Marshall, Ilhas"
2026,6,CHAMATE,5e-06,8e-05,SC,PAN,Panamá
2026,7,LACTEOS,1e-05,8.9e-05,SP,LBR,Libéria
2026,7,PFLOREST,8.9e-05,0.000669,SP,PRY,Paraguai
2026,1,CAR_BOV,18.555105,99.285558,MT,CHN,China
2026,7,CACAU,4.5e-05,0.000808,SP,USA,Estados Unidos
2026,5,PADIVER,3e-05,8.1e-05,SC,PAN,Panamá
2026,7,PHORTIC,5e-05,7.6e-05,MA,CYP,Chipre
2026,4,OPORVEG,3.3e-05,0.000127,ES,PAN,Panamá
2026,5,PHORTIC,0.02779,0.021727,MT,TUR,Turquia
2026,3,FRUTAS,0.000576,0.000954,ES,NLD,Países Baixos (Holanda)
2026,3,PFLOREST,3.7e-05,7.4e-05,SC,PRY,Paraguai
2026,4,FRUTAS,0.072934,0.089103,SP,ARG,Argentina
2026,5,PADIVER,5e-06,1.9e-05,SC,PAN,Panamá
2026,7,CHAMATE,2e-06,2.5e-05,BA,PRT,Portugal
2026,6,CHAMATE,2e-06,2e-06,ES,BRA,Brasil
2026,5,LACTEOS,1.4e-05,8.2e-05,RS,BHS,Bahamas
2026,3,PHORTIC,7.4e-05,8.3e-05,MA,MHL,"Marshall, Ilhas"
2026,7,PADIVER,0.000154,0.000412,AM,LBR,Libéria
2026,1,PFLOREST,0.026395,0.010306,RS,IND,Índia
2026,6,CEREAIS,0.000114,0.00042,RJ,BHS,Bahamas
2026,6,CEREAIS,3.7e-05,0.000171,SP,LBR,Libéria
2026,6,FIBRAS,0.002154,0.013318,SP,ARG,Argentina
2026,8,FRUTAS,4.5e-05,0.000235,RJ,GRC,Grécia
2026,2,CAR_OUT,1.5e-05,4.7e-05,PE,GBR,Reino Unido
2026,5,PHORTIC,0.000107,0.000455,RS,LBR,Libéria
2026,4,PHORTIC,4e-05,3.2e-05,SC,NLD,Países Baixos (Holanda)
2026,8,OPORANI,0.02,0.117419,SP,VNM,Vietnã
2026,2,CAFE,0.00054,0.007198,SP,NLD,Países Baixos (Holanda)
2026,7,BEBIDAS,0.001969,0.00542,SP,LBR,Libéria
2026,4,CACAU,4.8e-05,0.000458,ES,CYP,Chipre
2026,5,COUROS,0.000491,0.028398,SP,USA,Estados Unidos
2026,1,PHORTIC,0.001934,0.002188,SP,LBR,Libéria
2026,7,PESCADOS,0.000152,0.000531,ES,MHL,"Marshall, Ilhas"
2026,1,CAR_BOV,0.110203,0.173141,MS,TUN,Tunísia
2026,7,CHAMATE,4e-06,2e-05,ES,LBR,Libéria
2026,6,CSOJA,133.299645,47.356969,MT,IDN,Indonésia
2026,8,APICOLAS,0.058192,0.212564,PI,USA,Estados Unidos
2026,4,CAR_SUI,0.00023,0.000281,SP,PAN,Panamá
2026,5,CAFE,1.5e-05,0.000188,RS,BHS,Bahamas
2026,2,PADIVER,5e-06,3.6e-05,CE,FRA,França
2026,6,PFLOREST,0.00308,0.00444,SP,PAN,Panamá
2026,7,PADIVER,2e-06,9e-06,CE,MLT,Malta
2026,5,LACTEOS,1e-05,4.3e-05,BA,PAN,Panamá
2026,7,PFLOREST,0.014649,0.030312,PR,LBR,Libéria
2026,4,PFLOREST,0.0,3e-06,SP,FRA,França
2026,7,PFLOREST,0.005445,0.002198,RS,FRA,França
2026,3,PFLOREST,0.944313,0.39448,SC,KHM,Camboja
2026,6,CEREAIS,0.00015,0.000421,SC,LBR,Libéria
2026,4,FRUTAS,0.036,0.41008,PA,NLD,Países Baixos (Holanda)
2026,2,OPORANI,0.003369,0.1069,SP,CAN,Canadá
2026,8,FRUTAS,6.7e-05,0.000254,SP,MHL,"Marshall, Ilhas"
2026,7,LACTEOS,0.000375,0.001121,RS,BHS,Bahamas
2026,6,BEBIDAS,0.003571,0.000991,SC,LBR,Libéria
2026,3,CAR_BOV,0.001477,0.006226,SP,PHL,Filipinas
2026,4,CEREAIS,0.000105,0.000302,MA,PAN,Panamá
2026,1,PADIVER,0.000744,0.010688,RJ,COL,Colômbia
2026,1,FRUTAS,2.5e-05,7.8e-05,SC,SGP,Cingapura
2026,3,PHORTIC,4e-05,5.4e-05,AL,GBR,Reino Unido
2026,5,PFLOREST,1.580879,1.572064,RS,CHL,Chile
2026,4,CEREAIS,0.003198,0.017244,ES,PRY,Paraguai
2026,7,CEREAIS,1e-05,3.2e-05,RJ,HKG,Hong Kong
2026,6,LACTEOS,0.00015,0.00024,SP,BHR,Barein
2026,6,CEREAIS,7e-06,7.7e-05,RJ,DNK,Dinamarca
2026,3,PFLOREST,1.662846,0.69139,SC,USA,Estados Unidos
2026,7,FRUTAS,0.000316,0.000691,SP,MHL,"Marshall, Ilhas"
2026,8,FIBRAS,1.950041,3.319742,MT,IDN,Indonésia
2026,2,PFLOREST,1.8e-05,0.000259,SP,MHL,"Marshall, Ilhas"
2026,7,PESCADOS,3e-06,0.00011,RJ,SGP,Cingapura
2026,8,PESCADOS,3e-06,2.7e-05,PR,KNA,São Cristóvão e Névis
2026,7,FRUTAS,0.000285,0.000413,PR,MHL,"Marshall, Ilhas"
2026,2,PHORTIC,9e-06,3.9e-05,RJ,MLT,Malta
2026,8,PESCADOS,1.5e-05,5e-05,RJ,MLT,Malta
2026,7,LACTEOS,1.4e-05,0.000147,SP,HKG,Hong Kong
2026,7,PHORTIC,0.000267,0.000665,SP,MHL,"Marshall, Ilhas"
2026,2,PADIVER,7.4e-05,9.2e-05,RS,MLT,Malta
2026,2,FRUTAS,8e-05,0.00023,PR,MHL,"Marshall, Ilhas"
2026,5,PFLOREST,0.007434,0.007004,PR,URY,Uruguai
2026,1,PHORTIC,0.000328,0.000227,PR,HKG,Hong Kong
2026,8,PHORTIC,2e-05,0.000112,ES,MHL,"Marshall, Ilhas"
2026,6,POLEAG,1e-06,1.5e-05,SP,PRT,Portugal
2026,6,OPORVEG,2e-06,7e-06,CE,BHS,Bahamas
2026,6,CEREAIS,4.5e-05,0.000142,PR,PAN,Panamá
2026,8,LACTEOS,8e-06,5.3e-05,MA,MHL,"Marshall, Ilhas"
2026,1,PFLOREST,0.0,6e-05,SP,COL,Colômbia
2026,8,PHORTIC,0.028,0.01624,MS,PRY,Paraguai
2026,5,CAR_BOV,7.5e-05,0.000251,SP,MLT,Malta
2026,1,PESCADOS,0.086855,0.589537,MS,USA,Estados Unidos
2026,3,PFLOREST,0.006881,0.024151,RS,USA,Estados Unidos
2026,7,PHORTIC,1e-06,3e-06,RJ,ATG,Antígua e Barbuda
2026,1,CHAMATE,1e-06,0.000207,RJ,NOR,Noruega
2026,3,FRUTAS,0.001626,0.00213,SP,LBR,Libéria
2026,4,FRUTAS,3e-05,0.000198,ES,MHL,"Marshall, Ilhas"
2026,4,CHAMATE,2e-06,1.5e-05,RJ,MHL,"Marshall, Ilhas"
2026,2,FRUTAS,1.1e-05,0.000198,SP,LBR,Libéria
2026,3,CEREAIS,2e-06,1.3e-05,CE,MHL,"Marshall, Ilhas"
2026,3,PHORTIC,2e-05,4.9e-05,SP,LBR,Libéria
2026,1,CAR_SUI,0.024,0.059784,PR,CHL,Chile
2026,2,FRUTAS,1e-05,1.7e-05,CE,MHL,"Marshall, Ilhas"
2026,3,FRUTAS,1.9e-05,8.9e-05,SP,CYP,Chipre
2026,3,PHORTIC,3e-05,0.000117,ES,GBR,Reino Unido
2026,7,PHORTIC,4e-06,4.9e-05,BA,LBR,Libéria
2026,4,PHORTIC,1e-05,7e-06,ES,LBR,Libéria
2026,7,SUCOLAR,6.528985,13.916109,SP,NLD,Países Baixos (Holanda)
2026,1,PFLOREST,0.0198,0.096068,PA,USA,Estados Unidos
2026,6,LACTEOS,2e-06,2.2e-05,SP,CYP,Chipre
2026,8,CAR_BOV,1.695485,13.04164,SP,ITA,Itália
2026,7,CAR_SUI,0.092,0.054661,PR,CHL,Chile
2026,6,PADIVER,1e-06,1.3e-05,MA,DEU,Alemanha
2026,8,FRUTAS,0.00078,0.00116,MA,MHL,"Marshall, Ilhas"
2026,8,PADIVER,0.001682,0.005036,SC,PRY,Paraguai
2026,6,FRUTAS,6e-06,4.1e-05,PR,MHL,"Marshall, Ilhas"
2026,5,FIBRAS,0.001299,0.033707,SC,PRY,Paraguai
2026,4,SUCOS,0.51761,1.892789,PA,USA,Estados Unidos
2026,1,PFLOREST,0.210076,0.1782,SC,TUR,Turquia
2026,4,CAFE,0.03135,0.192244,MG,CHL,Chile
2026,7,PFLOREST,0.237474,0.311216,PR,BOL,Bolívia
2026,3,PHORTIC,2.8e-05,0.000199,AM,MHL,"Marshall, Ilhas"
2026,5,FIBRAS,2.7e-05,0.002415,SP,PRY,Paraguai
2026,3,LACTEOS,1e-06,1.8e-05,SP,MLT,Malta
2026,3,COUROS,1e-06,0.001233,ND,NLD,Países Baixos (Holanda)
2026,6,BEBIDAS,0.012931,0.003682,SP,HKG,Hong Kong
2026,2,COUROS,0.049782,0.896715,RS,MEX,México
2026,1,CACAU,0.021299,0.068248,SP,PRY,Paraguai
2026,1,CAFE,1.025367,8.114977,MG,FIN,Finlândia
2026,1,CSUCRO,3e-06,2.6e-05,SP,LBR,Libéria
2026,2,POLEAG,5.5e-05,0.000875,RJ,NOR,Noruega
2026,7,PADIVER,2.3e-05,0.000308,CE,MLT,Malta
2026,4,FRUTAS,0.006722,0.031942,SP,PRT,Portugal
2026,3,FRUTAS,0.007887,0.025103,SP,NLD,Países Baixos (Holanda)
2026,3,PADIVER,2e-05,9.4e-05,RJ,FRA,França
2026,2,OPORVEG,5e-06,3.8e-05,RS,PAN,Panamá
2026,5,CAR_BOV,0.000107,0.001172,MA,LBR,Libéria
2026,8,OPORVEG,0.02475,0.020533,PR,DOM,República Dominicana
2026,8,BEBIDAS,6.3e-05,0.000109,SP,GRC,Grécia
2026,6,PHORTIC,2e-06,6.2e-05,SC,PAN,Panamá
2026,3,CACAU,0.006464,0.024055,SP,CRI,Costa Rica
2026,6,PHORTIC,0.000307,0.00071,MA,HKG,Hong Kong
2026,4,PHORTIC,4.9e-05,0.000104,SP,CHN,China
2026,4,CEREAIS,0.000704,0.006624,PR,CHL,Chile
2026,1,CAR_FRA,0.56058,1.962924,RS,MEX,México
2026,5,PADIVER,0.004491,0.190228,SP,QAT,Catar
2026,5,COUROS,1e-06,0.00013,RS,USA,Estados Unidos
2026,7,CSUCRO,11.603738,4.791567,MG,AGO,Angola
2026,2,PESCADOS,3e-06,4.1e-05,RS,MHL,"Marshall, Ilhas"
2026,2,CAR_OUT,9e-05,0.001195,ES,BRA,Brasil
2026,6,FRUTAS,7e-06,0.000112,RJ,PAN,Panamá
2026,7,PADIVER,2.5e-05,0.000145,SP,SGP,Cingapura
2026,6,FIBRAS,9e-06,0.0002,RS,PRT,Portugal
2026,3,PHORTIC,7.5e-05,0.00016,ES,MHL,"Marshall, Ilhas"
2026,3,LACTEOS,3.1e-05,8.5e-05,ES,PAN,Panamá
2026,4,CSOJA,228.261814,95.496111,SP,CHN,China
2026,2,CACAU,2.4e-05,0.000288,RJ,GIB,Gibraltar
2026,5,FIBRAS,30.091021,48.11945,MT,TUR,Turquia
2026,4,BEBIDAS,0.000157,0.000853,SP,HKG,Hong Kong
2026,1,PHORTIC,7e-06,1.6e-05,SP,BHS,Bahamas
2026,1,CEREAIS,0.000216,0.00045,ES,LBR,Libéria
2026,7,OPORANI,0.000659,0.001543,ES,BHS,Bahamas
2026,2,CAFE,0.001672,0.015842,PR,BOL,Bolívia
2026,1,CEREAIS,2.5e-05,6.3e-05,PA,SGP,Cingapura
2026,2,PHORTIC,0.0,9e-06,ES,JPN,Japão
2026,4,CAR_SUI,6e-05,0.000316,SC,LBR,Libéria
2026,7,LACTEOS,4e-06,3.6e-05,SP,PRT,Portugal
2026,8,PFLOREST,1.442664,1.244115,PA,NLD,Países Baixos (Holanda)
2026,4,CAR_OUT,0.651216,2.828597,SP,VNM,Vietnã
2026,3,PFLOREST,34.806,16.291687,MS,NLD,Países Baixos (Holanda)
2026,7,PHORTIC,5e-05,6.6e-05,PR,MLT,Malta
2026,5,PADIVER,0.0,1e-06,AM,MHL,"Marshall, Ilhas"
2026,2,CHAMATE,0.111053,0.681917,ES,SEN,Senegal
2026,5,PADIVER,3e-05,0.000127,SP,PAN,Panamá
2026,6,PFLOREST,0.0,1.8e-05,RJ,PAN,Panamá
2026,4,COUROS,0.004451,0.045442,RS,TUR,Turquia
2026,7,PFLOREST,0.363598,0.149839,RS,THA,Tailândia
2026,8,FRUTAS,1e-05,8e-06,SC,PAN,Panamá
2026,6,CEREAIS,4.8e-05,1.9e-05,RS,NOR,Noruega
2026,4,CAR_OUT,2e-06,2.3e-05,CE,PAN,Panamá
2026,4,FRUTAS,1.2e-05,4.7e-05,PR,LBR,Libéria
2026,3,CHAMATE,0.0,4e-06,RS,SGP,Cingapura
2026,3,CAR_BOV,2e-05,6.6e-05,PA,MHL,"Marshall, Ilhas"
2026,2,PFLOREST,0.0,1.9e-05,PR,ARG,Argentina
2026,7,CAR_BOV,1.6e-05,6.1e-05,ES,BHS,Bahamas
2026,5,PADIVER,6.8e-05,0.000233,PR,LBR,Libéria
2026,7,COUROS,0.30582,0.112826,BA,TUR,Turquia
2026,3,PADIVER,6.3e-05,0.000409,PR,PAN,Panamá
2026,8,PFLOREST,0.0,4e-06,SP,USA,Estados Unidos
2026,1,PESCADOS,1.1e-05,0.000234,RJ,NLD,Países Baixos (Holanda)
2026,7,CAR_BOV,7.5e-05,0.001016,RJ,GRC,Grécia
2026,7,LACTEOS,3e-05,0.00069,RS,LBR,Libéria
2026,1,BEBIDAS,0.007917,0.009122,SP,PRY,Paraguai
2026,2,PHORTIC,0.0001,2.6e-05,PR,BRB,Barbados
2026,4,FIBRAS,0.000115,0.000958,RS,ARG,Argentina
2026,4,PHORTIC,6e-05,0.000105,PA,SGP,Cingapura
2026,3,PHORTIC,0.000222,0.000596,SP,DNK,Dinamarca
2026,5,PFLOREST,0.007886,0.022803,SP,URY,Uruguai
2026,5,FRUTAS,1e-05,1.5e-05,PA,SGP,Cingapura
2026,3,FRUTAS,2e-05,3.6e-05,AL,BHS,Bahamas
2026,6,PESCADOS,5e-05,0.000169,SP,LBR,Libéria
2026,8,CAR_SUI,0.441266,0.85675,SC,GEO,Geórgia
2026,3,PHORTIC,1.3e-05,7.2e-05,SP,PRT,Portugal
2026,5,LACTEOS,2.2e-05,6.1e-05,ES,GBR,Reino Unido
2026,6,COUROS,5e-06,0.005511,RJ,ITA,Itália
2026,4,CSOJA,241.272962,98.976688,PA,CHN,China
2026,3,CEREAIS,8.6e-05,0.000361,PR,SLE,Serra Leoa
2026,6,PFLOREST,9e-06,4.2e-05,SP,CHL,Chile
2026,5,FRUTAS,2e-06,3.4e-05,MA,SGP,Cingapura
2026,2,FIBRAS,0.010002,0.074612,SC,URY,Uruguai
2026,3,PFLOREST,0.19477,0.109218,SC,CHN,China
2026,8,FRUTAS,0.759096,1.100264,SP,NLD,Países Baixos (Holanda)
2026,3,PADIVER,1.7e-05,1.4e-05,SC,LBR,Libéria
2026,3,OPORANI,0.022969,0.020729,MT,CHL,Chile
2026,5,PHORTIC,2e-05,1.9e-05,RJ,GRC,Grécia
2026,3,FRUTAS,3e-05,0.000133,MA,MLT,Malta
2026,4,COUROS,0.000325,0.010279,RS,MUS,Maurício
2026,1,PFLOREST,0.172557,0.347498,RS,USA,Estados Unidos
2026,4,PHORTIC,0.000126,0.000374,RJ,CYM,"Cayman, Ilhas"
2026,3,CEREAIS,8e-06,5.7e-05,RS,HKG,Hong Kong
2026,3,PADIVER,0.000229,0.000964,SP,LBR,Libéria
2026,8,PADIVER,4.4e-05,0.000545,SP,NOR,Noruega
2026,3,OPORVEG,0.215,0.240184,PR,PRY,Paraguai
2026,7,PADIVER,3.1e-05,0.000116,ES,KOR,Coreia do Sul
2026,7,CEREAIS,0.0025,0.003933,SP,CPV,Cabo Verde
2026,2,PHORTIC,3e-06,2.3e-05,MA,PAN,Panamá
2026,7,PHORTIC,8e-06,4.2e-05,ES,BEL,Bélgica
2026,1,CAR_FRA,0.016125,0.034898,SC,ATG,Antígua e Barbuda
2026,7,LACTEOS,6.6e-05,0.00018,MA,PAN,Panamá
2026,1,PFLOREST,0.000175,0.000171,ND,USA,Estados Unidos
2026,4,PFLOREST,0.000172,0.006401,SP,CHL,Chile
2026,7,PHORTIC,0.000282,0.00034,RS,LBR,Libéria
2026,1,PHORTIC,8e-05,0.000146,ES,PAN,Panamá
2026,1,PADIVER,0.65,0.786034,SP,ARE,Emirados Árabes Unidos
2026,3,PHORTIC,4e-06,4.7e-05,MA,BHS,Bahamas
2026,6,LACTEOS,5.7e-05,0.0007,SP,SGP,Cingapura
2026,2,FIBRAS,0.001017,0.004756,SP,COL,Colômbia
2026,6,OPORVEG,0.0,2e-06,SP,IDN,Indonésia
2026,2,PHORTIC,3e-06,8e-06,PE,DNK,Dinamarca
2026,5,SUCOS,1.2e-05,4.6e-05,AP,MHL,"Marshall, Ilhas"
2026,6,FRUTAS,1e-05,3.7e-05,PR,PAN,Panamá
2026,6,FRUTAS,0.0002,0.000538,ES,PAN,Panamá
2026,3,SUCOS,2.4e-05,0.000108,SP,HKG,Hong Kong
2026,3,PHORTIC,8.2e-05,0.000188,MA,SGP,Cingapura
2026,5,PFLOREST,9e-06,0.000462,SP,ZAF,África do Sul
2026,1,CAR_BOV,0.02592,0.044841,PR,ARG,Argentina
2026,5,FIBRAS,4e-06,0.000175,SC,BOL,Bolívia
2026,2,CAR_BOV,1e-05,5.8e-05,ES,MLT,Malta
2026,7,PFLOREST,0.08052,0.035364,SC,COL,Colômbia
2026,7,FRUTAS,0.004391,0.026438,SP,CAN,Canadá
2026,7,PHORTIC,0.000175,0.000377,PA,HKG,Hong Kong
2026,7,PADIVER,0.0002,0.000151,PA,MHL,"Marshall, Ilhas"
2026,6,BEBIDAS,0.006903,0.001653,SC,MHL,"Marshall, Ilhas"
2026,2,RACOES,0.028025,0.183513,SP,SAU,Arábia Saudita
2026,1,FRUTAS,0.000285,0.000218,ES,GBR,Reino Unido
2026,5,PFLOREST,0.00306,0.003648,RS,URY,Uruguai
2026,4,OPORVEG,5e-06,1.4e-05,SP,BEL,Bélgica
2026,3,OPORVEG,0.024,0.180189,PI,DEU,Alemanha
2026,6,CAR_SUI,0.001664,0.007994,SP,MLT,Malta
2026,4,COUROS,0.33571,0.110298,PA,TUR,Turquia
2026,1,PHORTIC,3.2e-05,0.000152,SP,MHL,"Marshall, Ilhas"
2026,8,CEREAIS,1.2e-05,5.4e-05,MA,MHL,"Marshall, Ilhas"
2026,6,FIBRAS,1e-06,0.00031,SC,PER,Peru
2026,7,CEREAIS,4.3e-05,4.1e-05,PA,GRC,Grécia
2026,8,CEREAIS,0.27714,0.640139,SP,USA,Estados Unidos
2026,6,FRUTAS,3.3e-05,4.9e-05,ES,BRA,Brasil
2026,2,CHAMATE,3e-06,9.5e-05,AL,GBR,Reino Unido
2026,4,FRUTAS,5e-06,1.9e-05,PA,PAN,Panamá
2026,2,CHAMATE,2e-06,1.6e-05,SP,THA,Tailândia
2026,3,PHORTIC,0.000225,0.000248,MA,SGP,Cingapura
2026,3,PHORTIC,5e-06,0.000177,PE,PAN,Panamá
2026,5,PFLOREST,0.025663,0.11665,PA,BLM,São Bartolomeu
2026,3,PHORTIC,3e-05,9.9e-05,RJ,PRT,Portugal
2026,7,APICOLAS,1.1e-05,0.000109,SP,PAN,Panamá
2026,8,CAR_BOV,9.3e-05,0.00075,PR,LBR,Libéria
2026,6,CSUCRO,18.919047,6.952236,MG,DZA,Argélia
2026,8,PADIVER,1e-05,3.4e-05,SC,PRT,Portugal
2026,1,PHORTIC,3.8815,2.385651,MT,IND,Índia
2026,4,PFLOREST,0.00856,0.04682,SP,MEX,México
2026,4,PFLOREST,0.060678,0.117108,SP,CHL,Chile
2026,6,FIBRAS,0.0,6e-06,SP,MHL,"Marshall, Ilhas"
2026,7,CSUCRO,7e-05,6.3e-05,PR,PAN,Panamá
2026,5,PFLOREST,0.000128,0.002215,SP,PAN,Panamá
2026,1,LACTEOS,1.4e-05,0.000104,PE,LBR,Libéria
2026,2,FRUTAS,0.000546,0.00077,RR,GUY,Guiana
2026,1,FIBRAS,3.1e-05,0.000502,RJ,USA,Estados Unidos
2026,8,CEREAIS,3e-06,3e-06,PA,PAN,Panamá
2026,7,PHORTIC,2.5e-05,3e-05,RJ,NOR,Noruega
2026,6,FRUTAS,9e-06,0.000241,RJ,BHS,Bahamas
2026,5,ANI_VIV,0.0014,0.18,ND,USA,Estados Unidos
2026,4,FIBRAS,0.00012,0.002805,SP,LBR,Libéria
2026,3,COUROS,1.2e-05,0.000711,BA,HND,Honduras
2026,6,FRUTAS,0.0015,0.03848,SC,ARG,Argentina
2026,2,CAR_FRA,1e-05,2.5e-05,PR,SGP,Cingapura
2026,4,BEBIDAS,2.5e-05,3.5e-05,MA,MLT,Malta
2026,1,CEREAIS,2e-05,6.2e-05,SC,LBR,Libéria
2026,5,PHORTIC,0.00154,0.003248,SP,MHL,"Marshall, Ilhas"
2026,7,RACOES,0.069581,0.133777,SP,CRI,Costa Rica
2026,4,PHORTIC,0.000324,0.000336,SP,CPV,Cabo Verde
2026,1,FRUTAS,2e-06,4e-06,ES,URY,Uruguai
2026,3,PADIVER,0.01933,0.034525,MS,BOL,Bolívia
2026,7,CSOJA,28.296824,33.863646,MS,IND,Índia
2026,7,FUMO,1.76042,11.388578,RS,ARE,Emirados Árabes Unidos
2026,8,PHORTIC,1.8e-05,5.6e-05,SP,THA,Tailândia
2026,4,PHORTIC,2e-06,3e-06,ES,MHL,"Marshall, Ilhas"
2026,5,FIBRAS,6e-06,0.000347,SC,CRI,Costa Rica
2026,8,CEREAIS,8e-05,0.000418,SP,CYP,Chipre
2026,5,CAR_BOV,0.15883,0.953792,MT,HKG,Hong Kong
2026,3,FIBRAS,2.7e-05,0.001054,SP,PRY,Paraguai
2026,6,PADIVER,3e-06,1.6e-05,RJ,MHL,"Marshall, Ilhas"
2026,3,PHORTIC,4.5e-05,0.00011,ES,LBR,Libéria
2026,6,PESCADOS,2e-05,0.000189,SP,PAN,Panamá
2026,3,PHORTIC,6e-06,2.7e-05,SP,BHS,Bahamas
2026,2,FRUTAS,4e-06,7e-06,ES,MHL,"Marshall, Ilhas"
2026,2,COUROS,0.028239,0.756252,RS,FRA,França
2026,3,CEREAIS,1.4e-05,3.5e-05,PR,BRB,Barbados
2026,6,PFLOREST,0.987589,0.441934,SC,CHN,China
2026,1,LACTEOS,4e-06,2.4e-05,CE,LBR,Libéria
2026,3,FRUTAS,4e-06,5.4e-05,MA,MHL,"Marshall, Ilhas"
2026,8,CEREAIS,1.4e-05,4.3e-05,MA,BHS,Bahamas
2026,5,PADIVER,6.1e-05,0.000184,SP,LBR,Libéria
2026,5,PADIVER,1.2e-05,4.9e-05,BA,PRT,Portugal
2026,7,OPORANI,0.00012,0.000259,MA,SGP,Cingapura
2026,3,SUCOS,0.000144,0.000158,SP,PRT,Portugal
2026,8,CEREAIS,1.7e-05,7.6e-05,CE,MHL,"Marshall, Ilhas"
2026,6,CHAMATE,5e-06,8e-06,RJ,DNK,Dinamarca
2026,1,CAR_SUI,0.00014,0.000435,PR,HKG,Hong Kong
2026,7,PFLOREST,0.071106,0.150839,SC,USA,Estados Unidos
2026,3,PFLOREST,0.03283,0.087849,RS,PRY,Paraguai
2026,8,FUMO,2e-06,0.000379,RS,POL,Polônia
2026,7,FIBRAS,0.004201,0.13741,SC,PRY,Paraguai
2026,8,OPORVEG,0.012,0.01967,SP,DEU,Alemanha
2026,1,FIBRAS,3.4e-05,0.003422,SC,CYP,Chipre
2026,4,FRUTAS,1e-05,5e-06,MA,SGP,Cingapura
2026,1,PESCADOS,3.5e-05,0.000279,PR,MHL,"Marshall, Ilhas"
2026,3,PHORTIC,0.00017,0.000236,SC,HKG,Hong Kong
2026,4,PADIVER,1e-06,2.8e-05,RS,ATG,Antígua e Barbuda
2026,7,PHORTIC,1.5e-05,1.1e-05,RJ,NOR,Noruega
2026,2,CEREAIS,3e-06,1.4e-05,SP,PRT,Portugal
2026,5,CACAU,0.006074,0.035744,PR,PRY,Paraguai
2026,4,CEREAIS,0.001435,0.004199,PR,COD,"Congo, República Democrática"
2026,1,PADIVER,1.1e-05,4.5e-05,SP,LBR,Libéria
2026,8,PADIVER,0.000176,0.000836,PR,LBR,Libéria
2026,5,POLEAG,2e-06,1e-06,SP,NLD,Países Baixos (Holanda)
2026,8,PHORTIC,5e-06,1.3e-05,BA,CYP,Chipre
2026,7,CAR_SUI,0.000438,0.001852,SP,LBR,Libéria
2026,4,FRUTAS,5e-06,3.4e-05,AP,CMR,Camarões
2026,7,PFLOREST,0.072073,0.035548,RS,GTM,Guatemala
2026,7,SUCOS,0.000204,0.000408,SC,LBR,Libéria
2026,6,BEBIDAS,0.002221,0.003641,SP,ARG,Argentina
2026,4,FRUTAS,3e-05,0.000156,MA,BHS,Bahamas
2026,6,PADIVER,1e-05,5.2e-05,AM,CYP,Chipre
2026,7,PHORTIC,5e-06,8e-06,PR,PRT,Portugal
2026,2,PFLOREST,0.047472,0.036266,SP,PER,Peru
2026,8,PADIVER,0.014256,0.044808,SP,ISR,Israel
2026,7,FRUTAS,0.004456,0.004456,RN,ITA,Itália
2026,2,CHAMATE,1e-05,3e-05,RJ,LBR,Libéria
2026,7,CEREAIS,4.6e-05,0.000158,SP,LBR,Libéria
2026,3,CAR_FRA,0.182675,0.787306,SC,GBR,Reino Unido
2026,4,COUROS,0.855631,0.590663,RS,CHN,China
2026,7,CSUCRO,215.768751,74.985925,MG,CHN,China
2026,7,CAR_OUT,0.000109,0.00036,AL,MHL,"Marshall, Ilhas"
2026,1,LACTEOS,1.5e-05,0.000156,ES,MHL,"Marshall, Ilhas"
2026,2,PHORTIC,7e-05,7.7e-05,PR,CMR,Camarões
2026,2,PADIVER,1.2e-05,6e-05,RJ,NOR,Noruega
2026,7,PADIVER,3.6e-05,0.000126,RJ,MLT,Malta
2026,2,FRUTAS,0.001273,0.001888,SP,LBR,Libéria
